,Time,weekday,price,percent_change_24,percent_change_48,percent_change_72,percent_change_96
159,2020-10-09 00:30:00,4,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
160,2020-10-09 01:30:00,4,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
161,2020-10-09 02:30:00,4,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
162,2020-10-09 03:30:00,4,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
163,2020-10-09 04:30:00,4,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
164,2020-10-09 05:30:00,4,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
165,2020-10-09 06:30:00,4,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
166,2020-10-09 07:30:00,4,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
167,2020-10-09 08:30:00,4,553.7899780273438,-0.5868650804366049,-0.5868650804366049,-0.5868650804366049,2.6959665700277524
168,2020-10-09 09:30:00,4,550.6799926757812,-0.025425773643450444,-0.025425773643450444,1.6161880824499875,3.482965230420798
169,2020-10-09 10:30:00,4,548.1199951171875,0.4415060446095964,0.4415060446095964,2.7731176279714997,3.5922795403945385
170,2020-10-09 11:30:00,4,547.739990234375,0.5111892216908664,0.5111892216908664,3.1944339823217094,4.476580123492169
171,2020-10-09 12:30:00,4,548.114990234375,0.4424231842175663,0.4424231842175663,3.843172111092752,3.6716748052072923
172,2020-10-09 13:30:00,4,549.29248046875,0.22710989189751452,0.22710989189751452,3.83265582234249,3.60054571265771
173,2020-10-09 14:30:00,4,547.875,0.48642081265686254,0.48642081265686254,4.730089532711612,3.4141030508498815
174,2020-10-09 15:30:00,4,549.4600219726562,0.1965486134569483,0.1965486134569483,3.7764348942993076,4.107670516808226
175,2020-10-09 16:30:00,4,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
176,2020-10-09 17:30:00,4,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
177,2020-10-09 18:30:00,4,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
178,2020-10-09 19:30:00,4,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
179,2020-10-09 20:30:00,4,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
180,2020-10-09 21:30:00,4,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
181,2020-10-09 22:30:00,4,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
182,2020-10-09 23:30:00,4,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
183,2020-10-10 00:30:00,5,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
184,2020-10-10 01:30:00,5,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
185,2020-10-10 02:30:00,5,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
186,2020-10-10 03:30:00,5,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
187,2020-10-10 04:30:00,5,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
188,2020-10-10 05:30:00,5,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
189,2020-10-10 06:30:00,5,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
190,2020-10-10 07:30:00,5,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
191,2020-10-10 08:30:00,5,550.5399780273438,0.0,0.0,3.302211174731129,3.51836304178903
192,2020-10-10 09:30:00,5,550.5399780273438,0.0,1.6420313552689914,3.509283266484098,3.828971179418472
