,Time,weekday,price,future_price,percent_change
0,2020-10-02 09:30:00,4,529.0,529.4400024414062,0.08317626491611829
1,2020-10-02 10:30:00,4,539.6950073242188,542.1900024414062,0.46229723887154517
2,2020-10-02 11:30:00,4,533.02001953125,540.3699951171875,1.3789304935302837
3,2020-10-02 12:30:00,4,531.1312866210938,543.8599853515625,2.3965258780828114
4,2020-10-02 13:30:00,4,529.25,543.2150268554688,2.638644658567557
5,2020-10-02 14:30:00,4,528.52001953125,541.1500244140625,2.3896928055845867
6,2020-10-02 15:30:00,4,525.5,545.375,3.7821122740247404
7,2020-10-02 16:30:00,4,522.47998046875,545.7000122070312,4.444195491940017
8,2020-10-02 17:30:00,4,522.47998046875,545.7000122070312,4.444195491940017
9,2020-10-02 18:30:00,4,522.47998046875,545.7000122070312,4.444195491940017
10,2020-10-02 19:30:00,4,522.47998046875,545.7000122070312,4.444195491940017
11,2020-10-02 20:30:00,4,522.47998046875,545.7000122070312,4.444195491940017
12,2020-10-02 21:30:00,4,522.47998046875,545.7000122070312,4.444195491940017
13,2020-10-02 22:30:00,4,522.47998046875,545.7000122070312,4.444195491940017
14,2020-10-02 23:30:00,4,522.47998046875,545.7000122070312,4.444195491940017
15,2020-10-03 00:30:00,5,522.47998046875,545.7000122070312,4.444195491940017
16,2020-10-03 01:30:00,5,522.47998046875,545.7000122070312,4.444195491940017
17,2020-10-03 02:30:00,5,522.47998046875,545.7000122070312,4.444195491940017
18,2020-10-03 03:30:00,5,522.47998046875,545.7000122070312,4.444195491940017
19,2020-10-03 04:30:00,5,522.47998046875,545.7000122070312,4.444195491940017
20,2020-10-03 05:30:00,5,522.47998046875,545.7000122070312,4.444195491940017
21,2020-10-03 06:30:00,5,522.47998046875,545.7000122070312,4.444195491940017
22,2020-10-03 07:30:00,5,522.47998046875,545.7000122070312,4.444195491940017
23,2020-10-03 08:30:00,5,522.47998046875,545.7000122070312,4.444195491940017
24,2020-10-03 09:30:00,5,522.47998046875,553.2000122070312,5.879657190065024
25,2020-10-03 10:30:00,5,522.47998046875,563.1849975585938,7.790732393866029
26,2020-10-03 11:30:00,5,522.47998046875,555.4199829101562,6.30454824543778
27,2020-10-03 12:30:00,5,522.47998046875,559.0499877929688,6.999312641875677
28,2020-10-03 13:30:00,5,522.47998046875,560.8099975585938,7.336169522793101
29,2020-10-03 14:30:00,5,522.47998046875,562.489990234375,7.657711541355039
30,2020-10-03 15:30:00,5,522.47998046875,555.3300170898438,6.287329246877915
31,2020-10-03 16:30:00,5,522.47998046875,549.3599853515625,5.1446956606254535
32,2020-10-03 17:30:00,5,522.47998046875,549.3599853515625,5.1446956606254535
33,2020-10-03 18:30:00,5,522.47998046875,549.3599853515625,5.1446956606254535
34,2020-10-03 19:30:00,5,522.47998046875,549.3599853515625,5.1446956606254535
35,2020-10-03 20:30:00,5,522.47998046875,549.3599853515625,5.1446956606254535
36,2020-10-03 21:30:00,5,522.47998046875,549.3599853515625,5.1446956606254535
37,2020-10-03 22:30:00,5,522.47998046875,549.3599853515625,5.1446956606254535
38,2020-10-03 23:30:00,5,522.47998046875,549.3599853515625,5.1446956606254535
39,2020-10-04 00:30:00,6,522.47998046875,522.47998046875,0.0
40,2020-10-04 01:30:00,6,522.47998046875,522.47998046875,0.0
41,2020-10-04 02:30:00,6,522.47998046875,522.47998046875,0.0
42,2020-10-04 03:30:00,6,522.47998046875,522.47998046875,0.0
43,2020-10-04 04:30:00,6,522.47998046875,522.47998046875,0.0
44,2020-10-04 05:30:00,6,522.47998046875,522.47998046875,0.0
45,2020-10-04 06:30:00,6,522.47998046875,522.47998046875,0.0
46,2020-10-04 07:30:00,6,522.47998046875,522.47998046875,0.0
47,2020-10-04 08:30:00,6,522.47998046875,522.47998046875,0.0
48,2020-10-04 09:30:00,6,522.47998046875,529.4400024414062,1.332112661314211
49,2020-10-04 10:30:00,6,522.47998046875,542.1900024414062,3.772397548126749
50,2020-10-04 11:30:00,6,522.47998046875,540.3699951171875,3.4240574408970215
51,2020-10-04 12:30:00,6,522.47998046875,543.8599853515625,4.092023748667106
52,2020-10-04 13:30:00,6,522.47998046875,543.2150268554688,3.9685819862640415
53,2020-10-04 14:30:00,6,522.47998046875,541.1500244140625,3.573351064774277
54,2020-10-04 15:30:00,6,522.47998046875,545.375,4.381989815324494
55,2020-10-04 16:30:00,6,522.47998046875,545.7000122070312,4.444195491940017
56,2020-10-04 17:30:00,6,522.47998046875,545.7000122070312,4.444195491940017
57,2020-10-04 18:30:00,6,522.47998046875,545.7000122070312,4.444195491940017
58,2020-10-04 19:30:00,6,522.47998046875,545.7000122070312,4.444195491940017
59,2020-10-04 20:30:00,6,522.47998046875,545.7000122070312,4.444195491940017
60,2020-10-04 21:30:00,6,522.47998046875,545.7000122070312,4.444195491940017
61,2020-10-04 22:30:00,6,522.47998046875,545.7000122070312,4.444195491940017
62,2020-10-04 23:30:00,6,522.47998046875,545.7000122070312,4.444195491940017
63,2020-10-05 00:30:00,0,522.47998046875,545.7000122070312,4.444195491940017
64,2020-10-05 01:30:00,0,522.47998046875,545.7000122070312,4.444195491940017
65,2020-10-05 02:30:00,0,522.47998046875,545.7000122070312,4.444195491940017
66,2020-10-05 03:30:00,0,522.47998046875,545.7000122070312,4.444195491940017
67,2020-10-05 04:30:00,0,522.47998046875,545.7000122070312,4.444195491940017
68,2020-10-05 05:30:00,0,522.47998046875,545.7000122070312,4.444195491940017
69,2020-10-05 06:30:00,0,522.47998046875,545.7000122070312,4.444195491940017
70,2020-10-05 07:30:00,0,522.47998046875,545.7000122070312,4.444195491940017
71,2020-10-05 08:30:00,0,522.47998046875,545.7000122070312,4.444195491940017
72,2020-10-05 09:30:00,0,529.4400024414062,553.2000122070312,4.487762476590462
73,2020-10-05 10:30:00,0,542.1900024414062,563.1849975585938,3.872257884256425
74,2020-10-05 11:30:00,0,540.3699951171875,555.4199829101562,2.7851264742604576
75,2020-10-05 12:30:00,0,543.8599853515625,559.0499877929688,2.792998722196316
76,2020-10-05 13:30:00,0,543.2150268554688,560.8099975585938,3.2390434419639957
77,2020-10-05 14:30:00,0,541.1500244140625,562.489990234375,3.9434472618602667
78,2020-10-05 15:30:00,0,545.375,555.3300170898438,1.825352663734825
79,2020-10-05 16:30:00,0,545.7000122070312,549.3599853515625,0.6706932495252893
80,2020-10-05 17:30:00,0,545.7000122070312,549.3599853515625,0.6706932495252893
81,2020-10-05 18:30:00,0,545.7000122070312,549.3599853515625,0.6706932495252893
82,2020-10-05 19:30:00,0,545.7000122070312,549.3599853515625,0.6706932495252893
83,2020-10-05 20:30:00,0,545.7000122070312,549.3599853515625,0.6706932495252893
84,2020-10-05 21:30:00,0,545.7000122070312,549.3599853515625,0.6706932495252893
85,2020-10-05 22:30:00,0,545.7000122070312,549.3599853515625,0.6706932495252893
86,2020-10-05 23:30:00,0,545.7000122070312,549.3599853515625,0.6706932495252893
87,2020-10-06 00:30:00,1,545.7000122070312,549.3599853515625,0.6706932495252893
88,2020-10-06 01:30:00,1,545.7000122070312,549.3599853515625,0.6706932495252893
89,2020-10-06 02:30:00,1,545.7000122070312,549.3599853515625,0.6706932495252893
90,2020-10-06 03:30:00,1,545.7000122070312,549.3599853515625,0.6706932495252893
91,2020-10-06 04:30:00,1,545.7000122070312,549.3599853515625,0.6706932495252893
