,Time,weekday,msft,amd,ndaq,intel,qualcomm,apple
2595,2021-01-18 12:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2596,2021-01-18 13:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2597,2021-01-18 14:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2598,2021-01-18 15:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2599,2021-01-18 16:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2600,2021-01-18 17:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2601,2021-01-18 18:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2602,2021-01-18 19:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2603,2021-01-18 20:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2604,2021-01-18 21:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2605,2021-01-18 22:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2606,2021-01-18 23:30:00,0,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2607,2021-01-19 00:30:00,1,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2608,2021-01-19 01:30:00,1,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2609,2021-01-19 02:30:00,1,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2610,2021-01-19 03:30:00,1,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2611,2021-01-19 04:30:00,1,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2612,2021-01-19 05:30:00,1,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2613,2021-01-19 06:30:00,1,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2614,2021-01-19 07:30:00,1,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2615,2021-01-19 08:30:00,1,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547,212.5800018310547
2616,2021-01-19 09:30:00,1,213.75,213.75,213.75,213.75,213.75,213.75
2617,2021-01-19 10:30:00,1,213.61500549316406,213.61500549316406,213.61500549316406,213.61500549316406,213.61500549316406,213.61500549316406
2618,2021-01-19 11:30:00,1,213.13999938964844,213.13999938964844,213.13999938964844,213.13999938964844,213.13999938964844,213.13999938964844
2619,2021-01-19 12:30:00,1,214.61790466308594,214.61790466308594,214.61790466308594,214.61790466308594,214.61790466308594,214.61790466308594
2620,2021-01-19 13:30:00,1,215.3000946044922,215.3000946044922,215.3000946044922,215.3000946044922,215.3000946044922,215.3000946044922
2621,2021-01-19 14:30:00,1,216.13999938964844,216.13999938964844,216.13999938964844,216.13999938964844,216.13999938964844,216.13999938964844
